PRODUCT_ID,PRODUCT_GROUP,YEAR,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,MONTH_10,MONTH_11,MONTH_12
4983,7,2016,47553,86322,29190,38320,64697,109,80381,78799,6827,79252,125,38487
4984,8,2015,14545,93341,52181,51888,89624,78132,66241,26747,98786,49774,33916,74052
4985,0,2015,57262,86268,58883,13870,83607,78105,32312,55523,60997,45395,99680,13543
4985,0,2016,50124,21338,23828,82596,36200,2455,38290,27190,4284,62597,52079,70547
4985,0,2017,60901,40686,84914,49126,85444,88079,2843,3725,65754,77220,15613,18211
4986,2,2015,72677,32412,84640,27242,92125,36462,99217,12182,57674,83945,75302,90677
4987,3,2015,34130,3961,61741,96871,52979,77207,80728,77322,58655,10532,25040,17009
4988,8,2015,71114,89590,54554,84412,34080,98592,62665,31698,32777,2294,57022,62404
4988,8,2016,66443,32693,75104,69563,6376,57951,92409,96743,84199,48311,11682,41759
4989,3,2015,41934,96249,43601,49195,45919,35267,9066,18464,97992,58188,15925,41155
4989,3,2016,82335,74789,52425,816,68727,42609,59470,16836,46499,438,15109,83095
4989,3,2017,53021,60422,33382,77384,92822,25549,91906,52550,66010,7598,63244,84016
4990,2,2015,22403,95869,4445,83631,77806,95903,82924,24830,16904,50390,86794,82503
4990,2,2016,74882,18963,76577,31499,17340,352,32855,65735,2223,22733,46603,80287
4990,2,2017,81885,8933,56089,75665,738,47309,4051,19223,48329,63937,91550,74541
4990,2,2018,30582,93249,23005,86055,31342,12746,28611,12522,23998,59725,42644,90500
4991,8,2015,34271,10901,76706,27010,17798,66624,92365,72930,73872,16064,39611,23510
4992,4,2015,36989,55362,9575,15185,92800,69649,95106,41030,94391,42386,20654,64048
4993,8,2015,18200,49554,71907,12185,38856,79956,8964,41735,49614,39208,33401,90917
4993,8,2016,71912,32153,56688,38800,44667,36261,519,87102,60050,52013,40200,83240
4994,9,2015,85616,11563,35531,39792,15948,25630,59467,12938,48986,43559,76653,64100
4994,9,2016,43656,58784,90824,91430,29609,68229,94393,42921,42270,84338,82898,12520
4994,9,2017,99295,60644,11956,40778,66088,36897,26105,31875,82697,31521,81604,35618
4994,9,2018,38442,86559,39941,61323,45622,90673,11431,49725,64922,55842,73438,55364
4995,9,2015,218,48439,54530,61460,19882,32299,26796,59107,74003,1906,59966,12303
4995,9,2016,42617,99117,44923,64644,20323,30047,79585,38469,77280,13183,86653,33759
4996,8,2015,16316,92492,29490,37523,82658,11733,572,85979,15927,60097,8717,87325
4996,8,2016,76577,24701,25226,43052,60183,31089,72317,32566,86172,21242,91112,63528
4997,9,2015,84781,68996,14224,94558,6078,73791,2377,751,60958,60354,25709,93258
4997,9,2016,52244,75869,49398,76347,10833,95521,28897,72955,21883,4142,6872,68797
4997,9,2017,92617,6721,12863,40410,82514,15482,93405,55457,53389,46799,91729,93785
4997,9,2018,10100,37562,75526,24952,46403,82254,29772,88088,10151,49629,48469,54098
4998,1,2015,27344,12265,51785,10232,18861,58120,49942,20056,12343,86140,93819,67697
4999,1,2015,87224,18335,97021,46859,6146,41603,5392,51427,42096,34056,73454,95808
4999,1,2016,36599,23215,26710,5885,70377,77001,96008,40575,54620,67309,68341,97260
4999,1,2017,68665,17812,72781,77767,83643,47447,60429,66389,2861,73429,37004,30077
4999,1,2018,14154,43780,14574,57590,40005,3333,73966,83870,74599,4468,26495,50175
5000,9,2015,58050,43783,21691,75488,39041,46212,89340,47171,85051,64071,67148,9786
5000,9,2016,47376,60544,98867,51464,99390,42391,56328,91687,79581,86015,25009,83911
5000,9,2017,20109,43657,54736,5521,69407,74411,70800,29609,43019,36572,50834,56045
5000,9,2018,25276,23018,59340,27076,60620,14236,635,25648,93906,78073,98479,61647
5001,4,2015,54353,10937,87482,35974,91003,30101,25369,31760,42264,94818,64551,22587
5001,4,2016,64575,64925,24124,38690,5341,56937,53963,79057,83278,66665,99088,62738
5002,3,2015,361,91997,67942,64760,86703,7065,21068,30423,52056,44896,15469,55751
5003,2,2015,68079,52517,12902,59640,78130,1440,42404,19583,48374,80708,15023,30937
5003,2,2016,82510,35086,66962,4350,75620,84411,89290,80837,21213,84223,13197,11583
5003,2,2017,17606,99114,74470,57857,71608,29730,89351,27756,46568,77710,4918,86380
5004,8,2015,44225,45702,69608,17205,12403,13633,72385,12839,30388,85806,7688,51258
5004,8,2016,23945,69898,34057,92087,8546,85488,19591,28612,18758,75186,26305,2864
5004,8,2017,67762,91057,41552,56151,35465,9188,58008,98158,50927,31865,31522,79647
5005,7,2015,87475,15899,98986,95238,49977,44401,730,13256,81105,564,47895,39500
5005,7,2016,36882,80268,69983,59887,89084,22972,69171,71737,37516,11169,20313,87909
5005,7,2017,8567,42899,26841,10709,90358,96247,99115,6546,15179,55196,62328,55793
5005,7,2018,35066,97263,60981,80745,24136,28940,42569,37821,48447,22130,97479,96422
5006,9,2015,44389,18587,39551,71344,7820,47461,31197,41522,60764,35557,53691,55371
5006,9,2016,19057,14576,36735,36219,28739,84421,43549,40404,53114,61477,66590,64248
5006,9,2017,57638,36633,33334,62617,47057,67895,80668,30313,7956,90418,17738,97497
5006,9,2018,15078,2020,21296,23089,80870,78415,83951,17885,3559,17210,19167,49689
5007,0,2015,39226,96413,83212,74077,57934,84578,36661,76965,27509,4127,6951,3864
5007,0,2016,52167,95728,53663,86831,17360,50692,95722,37483,72409,41966,424,63043
5007,0,2017,11367,91431,47741,22292,91203,96289,56609,94492,72569,42495,12401,58837
5008,1,2015,25769,14768,25980,27981,11437,64080,4968,81526,22252,78954,53597,41566
5009,1,2015,11672,20644,61280,28466,40927,61679,69788,90101,97542,6646,77894,27269
5010,3,2015,5295,92101,79583,53080,87079,77686,61633,60793,53502,38685,64213,12491
5010,3,2016,90417,48480,55198,14386,31586,60512,3012,45976,33699,69061,70144,11791
5010,3,2017,86535,28943,16798,28147,1619,90602,12615,88632,56070,36320,42878,93680
5010,3,2018,49063,87318,13099,71631,57922,84420,53450,63709,74677,35403,29868,5268
5011,9,2015,77357,91432,43641,62848,51050,63194,86991,94279,70677,32077,23093,88073
5011,9,2016,54829,69985,34925,3666,85765,73580,83490,33531,34779,16639,7032,71042
5012,6,2015,21681,42609,30413,99209,87149,38991,43110,53885,31908,97598,94432,88751
5012,6,2016,67196,36396,81732,19473,72084,21805,31668,46088,89029,81053,43810,19294
5013,3,2015,28309,33297,60805,876,7649,18439,55741,75239,48779,6911,52087,57
5013,3,2016,38897,72289,33339,93224,69333,3227,96381,92426,64689,11433,5996,69480
5013,3,2017,11751,22704,66958,85648,45289,86594,60506,55696,97550,43023,84288,99281
5014,7,2015,24041,1009,8899,89610,26704,66580,27719,58811,86379,82359,89081,70484
5014,7,2016,36558,97333,5149,39502,84669,77507,22316,71075,37277,29181,97368,12865
5015,9,2015,82609,3850,9179,52326,18835,26942,48915,34201,76224,50731,62997,62516
5016,2,2015,91404,54044,74410,4871,86573,57446,65212,59074,68102,96388,37718,52404
5016,2,2016,40400,3551,8814,33905,94778,60430,52603,35,15355,67302,41996,12177
5016,2,2017,94139,46506,88100,31810,64346,79058,98547,76245,32866,53781,94680,95604
5016,2,2018,80612,85870,91146,4003,97847,67950,95229,35680,10263,57072,99846,67481
5017,6,2015,86753,92294,80031,1607,75057,1515,8790,8733,50909,40861,49451,49581
5017,6,2016,11338,9025,73247,88734,51181,33219,22681,93091,26146,64368,53216,91766
5017,6,2017,56050,41792,71109,1227,73545,15817,89433,57340,83946,77992,61777,42449
5017,6,2018,82785,29360,38594,43211,52685,31001,18042,64113,3987,67710,10694,78628
5018,4,2015,73048,58264,78728,78699,34412,60226,23708,46746,37601,65647,9165,66265
5018,4,2016,5379,49596,26108,18776,67386,58419,73860,9582,63978,9273,71443,18034
5019,5,2015,80481,64249,2590,58582,37516,83164,38378,9811,9093,69118,84178,96203
5019,5,2016,17697,19557,83274,9025,29509,12524,8804,86967,71162,49819,38830,33420
5020,0,2015,92929,9375,81217,63063,4554,68943,98256,45054,76096,83996,24725,48149
5020,0,2016,19563,72413,97017,20445,87186,75713,55244,59080,71531,42064,83908,44950
5020,0,2017,87007,8206,51635,81111,23710,92821,14188,53496,21062,34516,35990,66798
5020,0,2018,98805,79107,44466,17459,88679,6462,38518,40335,94636,45908,51449,6994
5021,2,2015,45127,12476,36146,94048,9821,70725,66953,85846,51563,6530,83696,3341
5021,2,2016,52117,4635,15374,9417,26740,49396,65921,72743,7510,50541,2944,64106
5022,4,2015,61892,80780,81324,533,87953,12373,44640,11576,27906,20035,88808,40032
5022,4,2016,26787,68576,44886,57602,14640,74888,49147,99915,28770,52523,1244,17502
5023,7,2015,61545,26446,69877,47171,47070,3591,74382,17030,92673,46597,37365,79920
5023,7,2016,31308,7690,89288,43896,15857,23481,48521,48631,40498,93407,47509,95278
5023,7,2017,81084,21090,53127,52875,23566,93687,88684,92938,37336,58050,11964,44819
5023,7,2018,31312,93936,30834,70335,17528,18306,15407,47035,64637,64055,34271,391
5024,5,2015,28110,39577,66559,20383,26727,8556,81237,91485,87414,8439,52240,23096
5024,5,2016,14261,4827,28422,79798,44728,73083,11377,60402,79708,5697,94996,70568
5024,5,2017,85416,85375,99811,33511,47366,29988,85960,25744,94424,2629,48164,28983
5025,3,2015,40007,43434,64357,94774,84896,8723,88051,75996,58654,70132,9301,51532
5025,3,2016,555,20177,94982,54240,26713,34789,53781,33961,61006,89197,26182,98202
5026,9,2015,73755,28097,52334,24762,6511,33987,46260,82343,93881,57340,93111,20054
5027,8,2015,81293,21657,57006,56105,25553,74585,7604,12542,36958,54740,48717,29785
5027,8,2016,55472,74434,31762,56367,46635,48082,49760,51655,6341,12220,44206,23578
5028,1,2015,57297,9209,18079,4473,22964,75384,13317,49278,85199,51022,88734,36888
5028,1,2016,44710,51754,63324,63602,73493,66403,16729,17706,42737,44788,23170,57591
5028,1,2017,89734,86327,31547,19113,65910,99064,69491,47466,82342,95508,77340,53233
5028,1,2018,19532,59008,53941,91810,47203,56171,75795,83316,16842,52086,83121,30034
5029,7,2015,24222,93381,3316,17122,62923,14794,56933,47272,13023,54122,76827,92083
5029,7,2016,1879,86673,45726,3877,69485,31608,53873,76999,62433,38687,70183,72427
5029,7,2017,26020,499,33884,83085,31174,96674,68282,84452,14149,9963,20692,57897
5030,3,2015,59102,13942,97962,26182,4803,99535,828,7842,4462,11114,36046,46002
5030,3,2016,62404,96745,2314,64356,48718,83215,14760,55935,84141,88023,54443,20150
5030,3,2017,73639,40765,58090,48156,15270,493,1955,82508,33849,95488,27734,54
5031,8,2015,96447,42012,23733,74352,94967,83958,79345,65342,28477,64292,84592,95625
5032,3,2015,75512,98721,71681,86664,56177,10052,87051,25628,1345,99481,39070,44102
5032,3,2016,4734,81676,84345,84831,98287,13923,9704,68255,81399,93462,65094,69264
5032,3,2017,75204,72589,25383,68298,10750,10747,7576,33295,75384,14771,8015,20819
5032,3,2018,38859,4024,67559,69793,16851,80994,37493,7467,89957,64267,61171,5504
5033,2,2015,6414,59136,67378,47792,84594,94610,47342,57704,97793,51007,856,43308
5033,2,2016,44944,60253,13387,52558,14626,38266,62798,61829,52279,81260,50581,72521
5033,2,2017,90541,54597,88203,56201,17565,31235,7016,78318,47124,37495,96241,83294
5033,2,2018,35536,8938,64510,21387,59873,32793,37270,92453,57401,35677,9198,23090
5034,8,2015,14865,32955,23235,29646,45186,3684,83977,68825,24833,9758,61670,44582
5034,8,2016,29178,9672,53530,16586,33285,74676,67420,69897,9031,16527,11049,66526
5034,8,2017,97283,64346,40115,93986,13777,15225,2850,59351,86187,72286,98556,55349
5034,8,2018,14717,78156,80915,80003,52943,30442,23580,62188,12018,6255,88161,26445
5035,6,2015,83361,60955,57471,66411,35463,93890,38623,172,26022,35232,49869,87174
5036,8,2015,17251,19958,25878,69273,93312,84999,96443,48070,43299,32364,37411,32019
5037,0,2015,24110,39070,17047,70234,89204,14688,51800,35918,9185,5876,43195,51917
5037,0,2016,6720,59473,21523,51701,19169,82022,64069,15356,6431,49409,4808,35708
5037,0,2017,87921,97545,906,10333,57515,76382,2538,33384,71317,68193,56175,28899
5038,3,2015,79318,9928,17672,24264,84807,28503,82487,404,42494,31551,69323,42026
5039,3,2015,49492,29804,612,94139,59221,5476,84206,73243,71098,94760,83140,21766
5039,3,2016,32864,17893,39201,67955,72347,57398,84630,25250,15716,40206,38489,62260
5040,9,2015,60406,91868,44679,34297,4001,21237,78236,59545,94283,36827,77099,98673
5041,1,2015,26719,1588,47749,69263,20858,58123,69272,9010,55835,3574,38190,72436
5041,1,2016,14856,85290,56454,77096,96103,35855,79654,676,85494,85405,68389,99286
5041,1,2017,48326,3870,67562,14129,87090,55178,47811,52781,74761,38316,36172,49770
5042,2,2015,96260,21553,12731,63044,63381,10237,99832,35564,50968,41756,49044,67907
5042,2,2016,68434,32952,80152,86628,3005,99089,95779,75158,32167,48571,51726,32856
5042,2,2017,94424,99638,1433,29345,81161,21768,95451,97740,4080,65050,27841,90081
5043,8,2015,7119,1822,67960,56401,65217,12760,6978,80127,88152,3098,46171,51519
5043,8,2016,22859,88984,12631,28483,8004,30563,99216,53852,68512,62113,76470,43749
5044,2,2015,80777,7555,70152,2066,42554,24381,11170,65264,8365,49427,82848,828
5045,0,2015,19720,36176,40289,46654,31335,88732,44034,11453,68668,48019,9155,73611
5045,0,2016,25958,52784,26237,26448,83987,32590,43635,68580,16626,79025,85980,21616
5046,9,2015,94047,71758,97340,13433,10027,28109,36391,71628,98952,73919,11542,5841
5046,9,2016,3474,30699,46356,64519,85901,13092,50641,194,97457,41420,94607,36477
5047,3,2015,59702,90423,29608,34710,76175,37942,6555,21411,22928,51915,57622,58298
5047,3,2016,53875,46871,76758,43488,51450,27273,7931,59378,77113,51750,67989,1989
5048,8,2015,73081,56491,94050,52604,25921,1186,81404,96605,32076,22351,86561,20241
5048,8,2016,91368,49568,59786,33444,89986,46536,99555,24234,62648,39542,16103,15010
5048,8,2017,67408,85317,60267,48883,16011,72166,85914,52140,4584,97001,20305,80152
5049,5,2015,31128,32062,93332,62782,2454,13619,92891,39068,14339,26334,98942,75627
5050,8,2015,35930,37197,31450,65878,50371,65262,32533,40104,19554,54204,34079,41546
5050,8,2016,31929,64929,77823,33700,24481,86649,9957,98197,1715,4755,44928,19796
5050,8,2017,87514,18404,96141,75712,37346,13060,42185,75806,53257,5015,22321,23288
5051,5,2015,20622,31020,69593,42169,58221,28410,88835,93852,3827,28564,62666,52515
5052,8,2015,82362,91635,18995,81134,45766,82852,12251,63323,44545,82133,79570,26253
5052,8,2016,97426,42660,49090,71551,88332,38722,37526,39397,31956,19670,11726,24900
5052,8,2017,49028,26903,7467,50034,3820,22552,64719,35719,69580,63516,92836,13248
5053,1,2015,7376,43228,26953,7866,78458,80388,71019,72774,63196,27953,70802,89281
5053,1,2016,40877,30997,29437,4777,73637,62275,84985,13360,70293,21389,30793,36053
5053,1,2017,22477,95410,30816,34753,62654,44235,28541,32188,35396,46899,35748,36186
5053,1,2018,34383,20544,24499,91759,52831,8258,38333,42029,84092,94008,42113,50872
5054,5,2015,41767,22693,4196,16825,84485,81676,26882,37229,74837,14301,20716,97591
5055,9,2015,66516,50268,64274,47243,99784,14232,41582,40918,79920,2655,57923,88540
5055,9,2016,3338,18629,17322,94013,40024,85701,10041,67933,28886,65548,99159,40988
5056,0,2015,28080,75049,96702,52724,43990,6159,44742,93941,38563,53719,65119,87029
5056,0,2016,20606,61556,84622,69563,95155,49492,21960,17091,53991,79656,61005,34625
5056,0,2017,67608,63173,54773,21332,84114,958,20696,45645,94220,31604,65968,39588
5056,0,2018,46698,89463,50649,562,57292,12680,52367,59294,9521,97574,14198,55327
5057,4,2015,82183,66071,16915,69985,29874,60154,125,25680,49358,85159,38995,15670
5057,4,2016,82795,34254,53479,15622,12396,38447,16920,17847,27360,56025,54990,42772
5058,6,2015,76891,67739,16056,75693,47918,86845,75642,96518,62349,27029,34317,13611
5059,8,2015,24858,98637,50686,31774,33333,41106,92995,40492,21248,56609,99740,59930
5059,8,2016,53818,5159,35184,98033,23714,67124,89831,63162,67884,56024,40949,88168
5059,8,2017,22925,12888,67669,2785,19537,82709,65686,72553,16224,68385,6285,7687
5059,8,2018,50195,84947,71086,59370,2976,14998,24555,19507,31332,84886,88273,89206
5060,6,2015,38731,81988,68416,55097,52768,3507,44707,93960,23787,6026,20031,16165
5060,6,2016,49369,12648,71275,89361,47438,31751,61718,73932,87308,74398,26966,34758
5061,0,2015,93237,56910,58598,9683,29717,16631,99639,215,63097,33250,98356,37463
5061,0,2016,95632,3330,97921,17120,7621,89769,86067,79017,91605,44631,57560,75299
5062,7,2015,72043,82871,71864,40629,76729,19611,59975,83033,54447,28055,92775,55115
5063,7,2015,91049,82986,37365,27150,93111,40333,36905,43228,57171,20109,78316,75889
5063,7,2016,89592,1577,11097,23024,73090,30015,96841,79023,2177,34462,82381,44387
5063,7,2017,40101,43734,77081,78653,29525,94621,35493,46529,8946,58201,57949,47154
5063,7,2018,2499,34214,32566,61794,59162,74496,7671,73534,76964,4832,3283,47550
5064,0,2015,77942,91676,4109,92843,26393,11697,48785,67461,45541,98288,6221,32169
5064,0,2016,77240,71929,75394,94117,71616,22337,70303,89891,25874,63562,21665,89810
5064,0,2017,79123,37758,12721,42207,83932,48904,18721,52883,75962,91884,41688,95889
5065,5,2015,93092,62909,38329,17104,58011,89199,38981,82048,34991,8054,13300,67172
5065,5,2016,94020,97718,33973,36848,23625,18882,26923,18862,83258,42298,58905,19579
5066,5,2015,6681,65977,55880,16975,83207,20335,30534,62930,11034,78818,86078,35640
5066,5,2016,15504,18648,57958,47709,5563,20252,80659,10455,1998,76945,64253,42752
5066,5,2017,83363,84452,65861,35958,14263,14614,62736,81771,2245,35670,47103,44879
5066,5,2018,62430,53210,72543,13474,92407,16997,63462,47003,18843,43505,55442,79631
5067,6,2015,83323,43688,67194,75743,98396,8345,16705,68681,57231,77491,65732,29454
5067,6,2016,5216,42793,42076,22669,45785,29965,61695,64202,20457,60499,63712,77752
5068,4,2015,6783,73214,2261,48414,7889,59377,23697,20209,81408,39949,61402,59475
5068,4,2016,76227,18124,55089,40838,18494,98920,57735,9218,16886,35882,5070,95033
5068,4,2017,62073,53122,26319,1279,28185,78721,53404,49641,61458,30678,46950,89609
5069,2,2015,18540,13908,20294,42360,95384,77618,75164,8120,79359,69594,91268,13084
5070,5,2015,54543,22708,89673,92783,11488,96721,93370,25461,72647,60618,29387,50763
5070,5,2016,49193,99273,54145,9066,13829,28884,17355,56205,35308,97607,80075,53994
5070,5,2017,852,54066,40248,62974,27380,904,52249,39536,97470,266,60450,35523
5071,3,2015,17827,62144,49145,17056,54217,19051,20740,66220,64475,35983,945,44472
5071,3,2016,25783,45620,8692,24093,42026,34045,20365,56818,62262,50092,44740,6707
5071,3,2017,96744,34520,82794,49181,6655,54870,77316,21004,17738,71231,61935,31128
5072,3,2015,6418,63506,68190,58204,76975,1954,75377,91516,19240,18244,11748,36899
5072,3,2016,69401,76125,55350,23427,68944,88116,44693,13071,45231,5560,67577,94596
5073,3,2015,44693,73155,30962,35171,22310,13542,11765,59153,66225,29786,31879,77112
5074,2,2015,31336,3442,33459,14292,5098,82311,51567,82845,27584,76218,66872,88795
5074,2,2016,22849,62822,35502,82056,3371,66983,37178,11499,34030,51436,33761,25465
5075,3,2015,72628,41398,60117,36841,71960,30749,6978,42102,62559,63146,8764,74162
5076,8,2015,4512,7743,93277,46622,53132,50412,17087,625,92966,92769,52334,3406
5076,8,2016,40932,26263,21849,56579,61598,68165,39247,23195,34443,75837,74627,81484
5077,4,2015,11452,1366,14442,24517,72631,35433,54299,90038,51949,80845,97813,66870
5077,4,2016,14283,94475,51504,28702,86190,56369,77083,54095,53616,78418,4031,22513
5078,4,2015,92654,36213,57871,52585,94011,66552,9153,67259,81010,94187,99949,19542
5078,4,2016,30721,12090,8356,90905,77445,922,5285,70773,48698,55318,22685,6021
5079,3,2015,66380,58734,78657,58438,21331,28424,7089,44892,87825,77572,71667,86506
5080,2,2015,94429,42839,7916,47723,20345,97159,27062,81633,13217,14502,70365,42841
5080,2,2016,20436,70972,85379,39973,15206,31373,64546,95693,61125,53261,4279,70256
5081,6,2015,1678,54175,19409,54150,63939,50430,82927,13195,20138,83652,48061,40123
5081,6,2016,54868,34460,76890,21753,11748,46561,59323,30811,2864,87972,91922,71786
5081,6,2017,27213,50640,32346,86292,12930,63413,25953,80658,73559,468,9472,94276
5082,5,2015,61517,96391,43735,46022,77669,20996,41995,90612,18421,31456,46712,44099
5083,1,2015,98516,16850,95175,61253,60142,70909,62180,91717,56842,39688,60620,28394
5083,1,2016,38338,97447,17244,81609,85004,75045,68014,73978,51555,25000,1137,48307
5084,3,2015,50309,99615,51449,64173,87321,77775,68606,51541,48575,35643,39346,47547
5085,7,2015,15116,71948,29535,46195,51494,19499,15281,2822,55532,38794,51155,73812
5086,9,2015,20136,49457,51229,40577,91208,82377,98029,43649,89928,38161,66878,34256
5086,9,2016,66398,65445,17730,52930,87101,9078,12929,60038,65889,30824,78864,42238
5086,9,2017,54086,21472,64315,75753,61376,4850,43886,44459,96983,76184,16376,72395
5087,2,2015,59025,50576,94109,91536,25765,10378,44587,3167,76057,96255,27599,47802
5087,2,2016,93164,5982,70840,92977,73104,2560,7357,31665,52694,72921,90178,13548
5088,6,2015,37112,91785,71028,54295,54244,5181,72248,9634,67623,32099,74021,31388
5088,6,2016,67030,19002,79660,67139,11589,88892,65420,84978,27522,30893,39017,32046
5088,6,2017,83966,29404,72953,31209,69123,43417,25875,12182,68179,39998,5787,64206
5089,2,2015,1920,88357,53208,47536,69236,2361,67080,67479,99589,88872,74333,95863
5089,2,2016,82447,12247,97005,8859,54277,59424,5823,30524,30698,37857,97635,55496
5089,2,2017,39967,10172,48667,13125,58022,65065,6230,61222,82846,57792,87018,19206
5090,7,2015,43757,42970,64530,95278,76828,31793,99012,38834,22618,1947,29190,41902
5091,6,2015,54097,4196,6126,1684,24603,30240,54035,73449,77960,25652,56477,44280
5092,2,2015,61015,33615,8566,35660,13968,53351,50343,37524,5472,66790,60004,69366
5093,0,2015,85705,97711,15061,73035,42756,58795,6246,69427,10250,44558,25616,85534
5094,4,2015,6148,49186,34035,27147,6736,27084,74778,52031,99628,25102,36651,58709
5095,8,2015,97136,52223,78236,84713,79307,4261,43808,50628,72639,38434,1947,74211
5095,8,2016,10245,40042,56986,39942,96791,26654,64355,99421,7120,74085,79324,49458
5096,6,2015,1570,18002,63954,43882,39297,77959,83328,23568,23682,24176,9368,22165
5096,6,2016,68768,18797,85102,82455,63131,50324,4379,50015,80224,89159,18599,29661
5096,6,2017,48564,31761,42919,24212,25803,66082,94745,33341,93623,32297,22184,80332
5096,6,2018,95196,62846,76826,96788,49316,82709,54442,85784,24028,1964,18222,36941
5097,4,2015,21391,42908,54975,73450,99452,37006,135,13362,9234,38312,84413,96638
5098,7,2015,3082,5160,42171,53967,98952,80208,78801,81853,35013,53815,9740,55394
5099,1,2015,12100,52677,21692,25722,44386,50140,10108,2676,23238,41097,98219,61943
5099,1,2016,36897,40621,29268,14081,80769,29410,16801,50415,18920,79263,51460,66723
5100,3,2015,79417,87524,45380,74271,516,10634,19571,38590,25567,74266,47921,26001
5100,3,2016,50165,30177,49694,26900,44003,16172,18592,15638,39862,16901,99763,12049
5101,7,2015,82824,11002,86883,26264,33662,50827,740,20316,39150,62977,59828,6903
5102,6,2015,85994,57281,64699,20235,81953,26845,25291,85449,83243,92983,40172,66350
5103,6,2015,38306,25296,83277,65919,9660,74402,83070,64256,8384,17249,70359,24159
5104,7,2015,95746,60268,42898,75361,53396,69281,37062,56651,6634,51292,11999,37280
5104,7,2016,12981,58196,9952,81182,36378,15455,53029,67619,39875,5874,61144,51283
5104,7,2017,67949,77085,39266,75633,90666,10727,31142,89355,38227,51262,44395,85659
5105,7,2015,76112,97743,93015,13336,70900,79755,82041,9269,16864,37077,92396,91410
5106,0,2015,9771,19686,56555,39979,84050,68481,98394,32528,62777,93973,61185,76646
5106,0,2016,92685,31031,72552,70098,63447,88914,55285,28898,88195,80397,11853,1207
5107,6,2015,33520,62720,59905,88525,41121,93971,8887,69322,75870,22021,87105,62887
5107,6,2016,93527,54832,51374,61172,72639,19653,19805,39047,45489,93621,546,50562
5107,6,2017,31697,66991,79980,87397,67743,17201,62242,46161,57988,72257,29110,8310
5107,6,2018,88059,55131,70841,21277,54265,73045,37191,39790,38956,70996,30532,14109
5108,8,2015,18854,54021,32312,29837,10728,39610,77063,69870,46223,10987,11520,90931
5108,8,2016,6362,98268,56963,6592,52645,30798,83211,67878,90491,36468,39771,7009
5108,8,2017,9808,81323,76533,26891,97523,39310,12491,31487,71196,9420,76455,2424
5108,8,2018,45678,61534,16796,64130,8913,25537,75204,85285,45823,32844,89242,77555
5109,2,2015,6132,24709,61126,84144,81171,2090,82233,3697,71109,80008,84930,30906
5109,2,2016,66843,98534,80993,84614,80250,17015,71786,8181,64730,70479,42333,37436
5109,2,2017,38835,67486,77943,45363,64273,19710,88343,58011,3551,7989,96876,71003
5109,2,2018,94232,70054,25557,88544,41557,66432,25436,44717,21572,85252,62175,93255
5110,0,2015,71769,59573,57567,21115,90078,84859,53124,44691,61653,62533,78988,57096
5110,0,2016,87763,2990,18330,60083,17983,53008,85236,35358,84052,82871,16233,2159
5111,1,2015,90780,95699,56446,27527,75149,71469,19313,50237,68021,47432,50162,19189
5111,1,2016,56773,6704,30232,31713,73140,41327,77719,6107,90881,34051,13815,89101
5112,1,2015,70715,74966,25781,25397,37459,48697,62738,27468,76264,17077,24108,13462
5112,1,2016,60897,48066,4400,10355,28297,60288,22061,29875,25503,13412,18315,50045
5112,1,2017,99024,96411,72346,45690,58557,5820,2289,10772,98233,55264,4090,75650
5112,1,2018,25359,49606,36416,34066,68646,4223,79238,68391,36007,62847,74883,95186
5113,3,2015,20211,33896,17127,22642,21225,50492,81905,20248,82047,59846,61739,55604
5113,3,2016,39423,15320,31865,57098,72835,68577,95223,58753,41540,88824,1452,71898
5114,8,2015,54591,16360,56375,9189,30408,46066,45567,76203,49584,26525,54473,64531
5115,2,2015,49602,33911,34429,61665,68334,25184,12156,73406,62289,6321,3935,18837
5116,1,2015,94619,62029,47284,84394,59698,270,87191,20741,49671,98885,68620,51130
5117,9,2015,72896,79974,39320,7010,44275,22378,93610,70769,71403,4950,9122,97444
5117,9,2016,10700,64211,38145,50580,13530,98660,81441,6247,50048,49018,34405,18188
5117,9,2017,77757,31079,8698,50269,47082,13384,84709,22986,77212,84311,22101,95000
5117,9,2018,12859,54069,40040,40803,95405,28572,56416,98334,77955,75406,78391,81846
5118,6,2015,87934,30908,5953,7558,66684,98438,73908,96371,88256,72004,81029,99710
5118,6,2016,28971,88083,43267,22539,39944,4548,9046,70879,80377,34785,45514,36749
5118,6,2017,63850,64915,80841,98560,72852,6368,86625,1770,79879,46737,70443,74448
5119,8,2015,4826,71286,78496,7052,72411,44128,65232,98238,33245,66399,90170,66469
5119,8,2016,9082,93504,89672,94007,21223,5202,69057,93813,39793,10949,54737,24077
5120,0,2015,6932,72836,8213,66105,7877,89833,11492,41876,73394,8435,1963,54877
5120,0,2016,24104,97459,12761,55298,34011,12400,89552,99352,72924,26074,23809,68595
5120,0,2017,78552,21020,41271,46801,42094,43403,15034,57145,84503,70686,61659,81245
5121,4,2015,4469,57552,73542,62767,2773,2151,83,86247,17887,56923,89398,6532
5121,4,2016,14421,24688,66363,11010,32135,13470,31085,2369,30858,70623,87182,84584
5121,4,2017,9411,71656,62952,9605,21165,21094,72164,41842,80823,8832,75881,80139
5122,2,2015,55320,58669,12090,2972,6486,55938,31685,86248,35273,51205,95730,94026
